item_id,difficulty,sub_task,training,question,answer,test_type,feedback_q,feedback_correct,feedback_wrong
cg_3_2_1,2,compositional,"Examples from an alien language:

1. 'sai qeiuq baibob' = 'The stone takes the mountain'
2. Rule: To negate a word, change all 'ei' to 'u'. 'faiuuju' → 'faiuuju'
3. 'faiuuju sosaifuu baibkhu' = 'The river runs the cat'
4. Rule: To emphasize a word, repeat its first syllable. 'faij' → 'faifaij'
5. 'faiuuju qei baibkhu' = 'The river runs the star'
6. Rule: To negate a word, change all 'ei' to 'u'. 'baibob' → 'baibob'
7. Rule: To negate a word, change all 'ei' to 'u'. 'juub' → 'juub'
8. Rule: To emphasize a word, repeat its first syllable. 'seis' → 'seiseis'
9. 'faij baibob aiqu' = 'The fire sees the stone'
10. Rule: To negate a word, change all 'ei' to 'u'. 'aiqu' → 'aiqu'
11. 'sai baibob seis' = 'The tree takes the stone'
12. Rule: To make a word plural, add 'u' at the end. 'faiuuju' → 'faiuujuu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  sosaifuu = cat
  seis = tree
  baibkhu = river
  baibob = stone
  aiqu = fire
  jofuus = child
  faiuuju = runs
  faij = sees
  sai = takes
  juub = gives
","Apply BOTH of these rules to 'aiqu' in order:
  Rule 1: To negate a word, change all 'ei' to 'u'
  Rule 2: To make a word plural, add 'u' at the end
What is the final result after applying both rules?",aiquu,transform,,,
cg_3_2_2,2,compositional,"Examples from an alien language:

1. 'sai qeiuq baibob' = 'The stone takes the mountain'
2. Rule: To negate a word, change all 'ei' to 'u'. 'faiuuju' → 'faiuuju'
3. 'faiuuju sosaifuu baibkhu' = 'The river runs the cat'
4. Rule: To emphasize a word, repeat its first syllable. 'faij' → 'faifaij'
5. 'faiuuju qei baibkhu' = 'The river runs the star'
6. Rule: To negate a word, change all 'ei' to 'u'. 'baibob' → 'baibob'
7. Rule: To negate a word, change all 'ei' to 'u'. 'juub' → 'juub'
8. Rule: To emphasize a word, repeat its first syllable. 'seis' → 'seiseis'
9. 'faij baibob aiqu' = 'The fire sees the stone'
10. Rule: To negate a word, change all 'ei' to 'u'. 'aiqu' → 'aiqu'
11. 'sai baibob seis' = 'The tree takes the stone'
12. Rule: To make a word plural, add 'u' at the end. 'faiuuju' → 'faiuujuu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  sosaifuu = cat
  seis = tree
  baibkhu = river
  baibob = stone
  aiqu = fire
  jofuus = child
  faiuuju = runs
  faij = sees
  sai = takes
  juub = gives
","Apply BOTH of these rules to 'qei' in order:
  Rule 1: To make a word plural, add 'u' at the end
  Rule 2: To emphasize a word, repeat its first syllable
What is the final result after applying both rules?",qeiqeiu,transform,,,
lc_3_2_2,2,learning_curve,"Examples from an alien language (2 examples):

1. 'faiuuju seis baibob' = 'The stone runs the tree'
2. Rule: To negate a word, change all 'ei' to 'u'. 'sosaifuu' → 'sosaifuu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  sosaifuu = cat
  seis = tree
  baibkhu = river
  baibob = stone
  aiqu = fire
  jofuus = child
  faiuuju = runs
  faij = sees
  sai = takes
  juub = gives
",Translate to English: 'fut jofuus qei',The star breaks the child,translate,,,2
lc_3_2_4,2,learning_curve,"Examples from an alien language (4 examples):

1. Rule: To emphasize a word, repeat its first syllable. 'sai' → 'saisai'
2. 'faiuuju sosaifuu qeiuq' = 'The mountain runs the cat'
3. 'sai baibob qeiuq' = 'The mountain takes the stone'
4. Rule: To negate a word, change all 'ei' to 'u'. 'sosaifuu' → 'sosaifuu'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  sosaifuu = cat
  seis = tree
  baibkhu = river
  baibob = stone
  aiqu = fire
  jofuus = child
  faiuuju = runs
  faij = sees
  sai = takes
  juub = gives
",Translate to English: 'fut jofuus qei',The star breaks the child,translate,,,4
lc_3_2_8,2,learning_curve,"Examples from an alien language (8 examples):

1. Rule: To make a word plural, add 'u' at the end. 'faij' → 'faiju'
2. Rule: To negate a word, change all 'ei' to 'u'. 'faiuuju' → 'faiuuju'
3. Rule: To emphasize a word, repeat its first syllable. 'baibob' → 'baibaibob'
4. Rule: To make a word plural, add 'u' at the end. 'faiuuju' → 'faiuujuu'
5. 'fut jofuus jofuus' = 'The child breaks the child'
6. 'faiuuju jofuus qeiuq' = 'The mountain runs the child'
7. 'sai qei qeiuq' = 'The mountain takes the star'
8. 'uujfos baibob seis' = 'The tree knows the stone'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  sosaifuu = cat
  seis = tree
  baibkhu = river
  baibob = stone
  aiqu = fire
  jofuus = child
  faiuuju = runs
  faij = sees
  sai = takes
  juub = gives
",Translate to English: 'fut jofuus qei',The star breaks the child,translate,,,8
lc_3_2_12,2,learning_curve,"Examples from an alien language (12 examples):

1. 'faij aiqu baibkhu' = 'The river sees the fire'
2. Rule: To make a word plural, add 'u' at the end. 'uujfos' → 'uujfosu'
3. 'sai aiqu seis' = 'The tree takes the fire'
4. Rule: To emphasize a word, repeat its first syllable. 'juub' → 'juujuub'
5. 'juub sosaifuu sosaifuu' = 'The cat gives the cat'
6. 'faiuuju qeiuq baibob' = 'The stone runs the mountain'
7. 'sai jofuus seis' = 'The tree takes the child'
8. 'faij qeiuq qei' = 'The star sees the mountain'
9. Rule: To make a word plural, add 'u' at the end. 'qei' → 'qeiu'
10. 'sai aiqu sosaifuu' = 'The cat takes the fire'
11. 'uujfos qeiuq sosaifuu' = 'The cat knows the mountain'
12. 'fut qeiuq seis' = 'The tree breaks the mountain'

Word order: Verb-Object-Subject (VOS)
Vocabulary:
  sosaifuu = cat
  seis = tree
  baibkhu = river
  baibob = stone
  aiqu = fire
  jofuus = child
  faiuuju = runs
  faij = sees
  sai = takes
  juub = gives
",Translate to English: 'fut jofuus qei',The star breaks the child,translate,,,12
zs_3_3_0,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Is this grammatically correct? 'zhoa pupoaa ot' Answer yes/no.,no,judge,,,
zs_3_3_1,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'aa zhoaa yaaoazaat',The tree takes the stone,translate,,,
zs_3_3_2,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'yaaoazaat aaaazhaa uzhyupoy',The fire knows the tree,translate,,,
zs_3_3_3,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Is this grammatically correct? 'aaaazhaa tuz oap' Answer yes/no.,no,judge,,,
zs_3_3_4,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Is this grammatically correct? 'uzhyupoy zhoa ot' Answer yes/no.,yes,judge,,,
zs_3_3_5,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'tuz aaaazhaa ot',The child knows the cat,translate,,,
zs_3_3_6,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
","Apply 'To negate a word, change all 'aa' to 'oa'' to 'uzhyupoy'",uzhyupoy,transform,,,
zs_3_3_7,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'ot poatzhu op',The star sees the child,translate,,,
zs_3_3_8,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Is this grammatically correct? 'aa zhoa op' Answer yes/no.,yes,judge,,,
zs_3_3_9,3,zero_shot,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'tutot'",tuttutot,transform,,,
fb_3_3_0,3,feedback,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
","Apply 'To emphasize a word, repeat its first syllable' to 'oap'",oapoap,transform,"Apply 'To show possession, add 'oa' at the end' to 'uzhyupoy'",uzhyupoyoa,aoyopuyhzu
fb_3_3_1,3,feedback,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'uzhyupoy zhoaa oap',The mountain takes the fire,translate,Translate to English: 'aa zhoaa op',The star takes the stone,The mountain breaks the fire
fb_3_3_2,3,feedback,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'oap tutot yaaoazaat',The tree runs the mountain,translate,Translate to English: 'aa oa op',The star gives the stone,The mountain breaks the fire
fb_3_3_3,3,feedback,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Translate to English: 'tuz poatzhu ot',The child sees the cat,translate,Translate to English: 'tuz oa oap',The mountain gives the cat,The mountain breaks the fire
fb_3_3_4,3,feedback,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
","Apply 'To negate a word, change all 'aa' to 'oa'' to 'pupoaa'",pupooa,transform,"Apply 'To negate a word, change all 'aa' to 'oa'' to 'tuz'",tuz,zut
re_3_3_0,3,extrapolation,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Apply the same pattern to 'zhoaa'. What is the result?,zhooa,transform,,,"Observe this pattern:
  'tutot' → 'tutot'
  'zhoa' → 'zhoa'
  'yaaoazaat' → 'yoaoazoat'
"
re_3_3_1,3,extrapolation,"Examples from an alien language:

1. 'tuz zhoa tuz' = 'The cat breaks the cat'
2. 'pupoaa zhoaa oap' = 'The mountain takes the river'
3. Rule: To show possession, add 'oa' at the end. 'tutot' → 'tutotoa'
4. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
5. Rule: To negate a word, change all 'aa' to 'oa'. 'zhoaa' → 'zhooa'
6. Rule: To negate a word, change all 'aa' to 'oa'. 'yaaoazaat' → 'yoaoazoat'
7. Rule: To make a word plural, add 'saay' at the end. 'oap' → 'oapsaay'
8. 'op oa pupoaa' = 'The river gives the star'
9. Rule: To emphasize a word, repeat its first syllable. 'tuz' → 'tuztuz'
10. Rule: To show possession, add 'oa' at the end. 'pupoaa' → 'pupoaaoa'
11. 'uzhyupoy tutot yaaoazaat' = 'The tree runs the fire'
12. 'pupoaa zhoaa tuz' = 'The cat takes the river'

Word order: Object-Verb-Subject (OVS)
Vocabulary:
  tuz = cat
  yaaoazaat = tree
  pupoaa = river
  aa = stone
  uzhyupoy = fire
  ot = child
  tutot = runs
  poatzhu = sees
  zhoaa = takes
  oa = gives
",Apply the same pattern to 'op'. What is the result?,opsaay,transform,,,"Observe this pattern:
  'uzhyupoy' → 'uzhyupoysaay'
  'aaaazhaa' → 'aaaazhaasaay'
  'zhoa' → 'zhoasaay'
"
